ProcessID,Section,Order,Level,Text,Bold,Phase
S027,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
S027,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
S027,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
S027,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
S027,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
S027,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
S027,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
S027,Short-Term Operations,2,2,Open a P1 ticket and engage the Information Technology system owner.,N,First 30 minutes
S027,Short-Term Operations,3,2,"Confirm whether the issue is power, network, application, or data layer.",N,First 30 minutes
S027,Short-Term Operations,4,2,Identify any redundant or alternate path to the same function.,N,First 30 minutes
S027,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
S027,Short-Term Operations,6,2,Mobilize the technical team with appropriate vendor support.,N,First 2 hours
S027,Short-Term Operations,7,2,Activate the documented manual workaround for any time-critical use of the system.,N,First 2 hours
S027,Short-Term Operations,8,2,Communicate the outage to dependent system and process owners.,N,First 2 hours
S027,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
S027,Short-Term Operations,10,2,Execute the recovery procedure defined for this system.,N,First 24 hours
S027,Short-Term Operations,11,2,Validate data integrity and dependent integrations after restoration.,N,First 24 hours
S027,Short-Term Operations,12,2,Document root cause and any required configuration or process changes.,N,First 24 hours
S028,Process Name,1,0,Backup & Recovery System,N,
S028,Department,2,0,Information Technology,N,
S028,Program Office,3,0,IT Infra,N,
S028,Operational Category,4,0,3-Critical Admin,N,
S028,Priority within Category,5,0,3,N,
S028,Restoration Score,6,0,42,N,
S028,Description,1,0,"Backup & Recovery System is a system within Information Technology's portfolio. It provides services that other processes and systems depend on, and its availability affects the cascade of downstream operations. During incidents, restoring this system removes blockers for the items listed in its downstream dependencies.",N,
S028,Impacts,1,0,No directly mapped downstream impacts in this dataset.,N,
S028,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
S028,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
S028,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
S028,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
S028,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
S028,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
S028,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
S028,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
S028,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
S028,Short-Term Operations,2,2,Open a P1 ticket and engage the Information Technology system owner.,N,First 30 minutes
S028,Short-Term Operations,3,2,"Confirm whether the issue is power, network, application, or data layer.",N,First 30 minutes
S028,Short-Term Operations,4,2,Identify any redundant or alternate path to the same function.,N,First 30 minutes
S028,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
S028,Short-Term Operations,6,2,Mobilize the technical team with appropriate vendor support.,N,First 2 hours
S028,Short-Term Operations,7,2,Activate the documented manual workaround for any time-critical use of the system.,N,First 2 hours
S028,Short-Term Operations,8,2,Communicate the outage to dependent system and process owners.,N,First 2 hours
S028,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
S028,Short-Term Operations,10,2,Execute the recovery procedure defined for this system.,N,First 24 hours
S028,Short-Term Operations,11,2,Validate data integrity and dependent integrations after restoration.,N,First 24 hours
S028,Short-Term Operations,12,2,Document root cause and any required configuration or process changes.,N,First 24 hours
S029,Process Name,1,0,Video Conferencing Platform,N,
S029,Department,2,0,Information Technology,N,
S029,Program Office,3,0,IT Apps,N,
S029,Operational Category,4,0,4-Other,N,
S029,Priority within Category,5,0,2,N,
S029,Restoration Score,6,0,24,N,
S029,Description,1,0,"Video Conferencing Platform is a system within Information Technology's portfolio. It provides services that other processes and systems depend on, and its availability affects the cascade of downstream operations. During incidents, restoring this system removes blockers for the items listed in its downstream dependencies.",N,
S029,Impacts,1,0,No directly mapped downstream impacts in this dataset.,N,
S029,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
S029,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
S029,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
S029,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
S029,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
S029,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
S029,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
S029,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
S029,Short-Term Operations,1,1,First 30 minutes,Y,First 30 minutes
S029,Short-Term Operations,2,2,Open a P1 ticket and engage the Information Technology system owner.,N,First 30 minutes
S029,Short-Term Operations,3,2,"Confirm whether the issue is power, network, application, or data layer.",N,First 30 minutes
S029,Short-Term Operations,4,2,Identify any redundant or alternate path to the same function.,N,First 30 minutes
S029,Short-Term Operations,5,1,First 2 hours,Y,First 2 hours
S029,Short-Term Operations,6,2,Mobilize the technical team with appropriate vendor support.,N,First 2 hours
S029,Short-Term Operations,7,2,Activate the documented manual workaround for any time-critical use of the system.,N,First 2 hours
S029,Short-Term Operations,8,2,Communicate the outage to dependent system and process owners.,N,First 2 hours
S029,Short-Term Operations,9,1,First 24 hours,Y,First 24 hours
S029,Short-Term Operations,10,2,Execute the recovery procedure defined for this system.,N,First 24 hours
S029,Short-Term Operations,11,2,Validate data integrity and dependent integrations after restoration.,N,First 24 hours
S029,Short-Term Operations,12,2,Document root cause and any required configuration or process changes.,N,First 24 hours
S030,Process Name,1,0,Help Desk / Ticketing System,N,
S030,Department,2,0,Information Technology,N,
S030,Program Office,3,0,IT Apps,N,
S030,Operational Category,4,0,4-Other,N,
S030,Priority within Category,5,0,3,N,
S030,Restoration Score,6,0,22,N,
S030,Description,1,0,"Help Desk / Ticketing System is a system within Information Technology's portfolio. It provides services that other processes and systems depend on, and its availability affects the cascade of downstream operations. During incidents, restoring this system removes blockers for the items listed in its downstream dependencies.",N,
S030,Impacts,1,0,No directly mapped downstream impacts in this dataset.,N,
S030,Critical Questions,1,1,Who owns this asset and who is the on-call backup outside business hours?,N,
S030,Critical Questions,2,1,"What manual workaround exists if this asset is unavailable, and how long can it sustain operations?",N,
S030,Critical Questions,3,1,What is the documented recovery time objective (RTO) for this asset?,N,
S030,Critical Questions,4,1,"Which upstream dependencies, if degraded, would prevent recovery of this asset?",N,
S030,Critical Questions,5,1,Which downstream dependencies should be notified first when this asset goes down?,N,
S030,Critical Questions,6,1,"What vendor or external party is required for restoration, and how are they reached?",N,
S030,Critical Questions,7,1,"What data, configuration, or state would be lost if this asset failed catastrophically?",N,
S030,Critical Questions,8,1,When was the recovery procedure for this asset last tested or exercised?,N,
